time,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_10m_max,et0_fao_evapotranspiration
22-10-2013,63,26.9,22.3,24.5,31.8,25.9,29,8.7,8.7,12,9.6,1.57
23-10-2013,3,27.1,22.6,24.5,31,26.6,28.5,0,0,0,9.4,1.73
24-10-2013,3,29.5,21.5,25.6,35.2,25.4,30.2,0,0,0,8.1,3.36
25-10-2013,61,24.8,23.3,24.1,30,28.1,29,19.9,19.9,17,4.8,0.97
26-10-2013,53,25.3,22.5,23.6,28.9,25.8,27.4,3.5,3.5,9,13,1.22
27-10-2013,53,28.2,21.8,24.4,31.4,24.7,27.8,0.7,0.7,1,10.5,2.54
28-10-2013,51,28,21.8,24.8,31.8,25.7,28.4,0.4,0.4,2,8.7,3.13
29-10-2013,51,28.3,20.5,24.5,32.1,23.3,27.9,0.4,0.4,2,9.4,3.17
30-10-2013,1,29.1,20.2,24.8,32.4,23.3,28.3,0,0,0,6.7,3.45
31-10-2013,3,29.1,19.8,24.7,32.9,22.4,28,0,0,0,7.1,3.5
01-11-2013,1,28.7,19.2,23.4,31.9,21.3,26.1,0,0,0,8.2,3.6
02-11-2013,1,28.4,18.6,23.6,31.8,20.8,26.4,0,0,0,8,3.34
03-11-2013,1,29,19.6,24,32.5,22,27,0,0,0,9.2,3.41
04-11-2013,1,28.5,19.4,23.8,32.3,21.6,26.7,0,0,0,8.8,3.31
05-11-2013,0,28.4,19.2,23.4,31.5,21.5,25.9,0,0,0,8.4,3.61
06-11-2013,0,28,17.4,22.5,31.5,19,25,0,0,0,8.9,3.45
07-11-2013,0,28.1,17.9,22.4,31.2,19.4,24.6,0,0,0,8.7,3.48
08-11-2013,0,28.3,17,22.3,31.5,17.9,24.2,0,0,0,9,3.52
09-11-2013,0,28.6,17.3,22.7,31.2,18.2,24.4,0,0,0,8.8,3.64
10-11-2013,0,29.1,16.6,22.7,31.9,17.7,24.6,0,0,0,9.2,3.64
11-11-2013,0,28.9,17.4,22.6,31.1,18,24,0,0,0,10.6,3.7
12-11-2013,0,28.5,16.6,21.9,30.6,16.9,22.8,0,0,0,10.9,3.76
13-11-2013,1,27.8,15.9,21.2,28.6,16,21.7,0,0,0,11.5,3.68
14-11-2013,1,28.1,15,21.3,29.6,15.1,22,0,0,0,9.2,3.57
15-11-2013,0,29.8,15.7,22.3,31.2,16.3,23.5,0,0,0,8.7,3.62
16-11-2013,0,30.1,16.2,22.6,31.6,17,23.6,0,0,0,9.4,3.76
17-11-2013,0,28.1,15.8,21.6,29.5,15.8,22.2,0,0,0,9.3,3.56
18-11-2013,0,27.8,15.4,21.2,29.1,15.5,21.9,0,0,0,9.3,3.52
19-11-2013,0,27.5,15.2,20.9,28.8,15.6,21.5,0,0,0,10,3.5
20-11-2013,1,27,14.1,20.3,28.2,13.9,20.7,0,0,0,10.5,3.44
21-11-2013,1,27.3,13.9,20.3,28.2,13.7,20.6,0,0,0,10.2,3.43
22-11-2013,1,27.7,14.5,20.7,28.7,14.5,21.3,0,0,0,9.4,3.26
23-11-2013,2,27.3,17.4,21.6,28,17.3,22.2,0,0,0,10,3.41
24-11-2013,1,27,14,20.6,28,13.8,20.9,0,0,0,9.7,3.42
25-11-2013,0,26.8,15.4,20.9,27.8,15.7,21.6,0,0,0,8.7,3.3
26-11-2013,1,26.8,15,20.8,28.7,15.2,21.8,0,0,0,8.9,3.05
27-11-2013,1,27.8,15.3,21.2,29.8,15.7,22.5,0,0,0,9.3,3.05
28-11-2013,1,28.2,15.6,21.8,30.1,16,23,0,0,0,9,3.12
29-11-2013,0,27.7,16.5,21.9,29.2,17.3,23.1,0,0,0,9,3.31
30-11-2013,0,27.5,16.5,21.8,28.8,17.5,22.9,0,0,0,8.1,3.1
01-12-2013,0,28,16.7,21.9,28.8,17.3,22.6,0,0,0,10.3,3.43
02-12-2013,0,27.5,16,21.5,29.2,16.5,22.5,0,0,0,8.9,3.25
03-12-2013,0,27.3,15.4,21.3,29,16.1,22.4,0,0,0,8.3,3.12
04-12-2013,0,27.9,16.2,21.8,29.6,16.9,22.9,0,0,0,8.4,3.02
05-12-2013,1,27.6,17.3,21.9,29.1,18.2,22.8,0,0,0,8.7,2.9
06-12-2013,1,27.2,17,21.6,28.1,17.7,22.2,0,0,0,8.1,3.03
07-12-2013,1,27,15.5,21.2,29,16,22.1,0,0,0,7.7,3.01
08-12-2013,2,27.2,16,21.5,28.3,17.1,22.4,0,0,0,7.8,2.98
09-12-2013,2,26.7,16,21.2,28,16.5,22.2,0,0,0,8.3,2.88
10-12-2013,1,26.7,15.7,21,27.9,16.4,21.7,0,0,0,9.4,3.11
11-12-2013,0,26.3,15,20.5,27.4,15.3,21.3,0,0,0,9.3,3.04
12-12-2013,1,25,14.4,19.5,25.3,14.7,19.8,0,0,0,9.5,3
13-12-2013,1,24.9,14.5,19.7,25.2,14.3,19.8,0,0,0,9.6,2.99
14-12-2013,1,24.9,16.3,19.8,23.7,15.9,19.7,0,0,0,8.5,2.92
15-12-2013,0,24.8,12.3,18.6,24.4,11.9,18.2,0,0,0,10,3.1
16-12-2013,2,25.2,12.6,18.6,24.8,12.2,18.3,0,0,0,10.2,3.12
17-12-2013,0,25.3,11.8,18.3,25.5,10.8,17.8,0,0,0,8.9,2.96
18-12-2013,2,24.2,12.6,18.4,24.7,11.9,18.2,0,0,0,9,2.78
19-12-2013,51,23.4,16.1,19.1,24.7,16,19.7,0.3,0.3,3,7,2.2
20-12-2013,51,24.6,14.4,19,25.5,14.8,19.8,0.3,0.3,2,7.9,2.55
21-12-2013,2,24.3,16.3,19.8,25.7,16.7,20.6,0,0,0,9.6,2.36
22-12-2013,51,24.6,15.8,19.8,26.3,17.1,21.1,0.1,0.1,1,7.6,2.17
23-12-2013,2,26,15.9,20.5,27.2,16.8,21.7,0,0,0,9.1,2.65
24-12-2013,2,25.3,15.5,20.3,25.5,16.3,20.8,0,0,0,9.3,2.97
25-12-2013,1,23.2,14.7,18.7,23.4,15.1,18.7,0,0,0,9.3,2.73
26-12-2013,0,22.1,12.1,17.2,22.3,11.8,17,0,0,0,8.9,2.74
27-12-2013,3,22.1,11.9,16.7,22.6,12.1,16.7,0,0,0,9.9,2.51
28-12-2013,3,22.3,12,16.8,22.5,12.3,17.2,0,0,0,7.2,2.49
29-12-2013,3,23.2,11.4,17.5,23.3,11.2,17.5,0,0,0,8.5,2.83
30-12-2013,0,23.6,12.1,17.4,23.4,11.4,16.7,0,0,0,10.6,3.09
31-12-2013,2,23,10.7,16.9,23,9.9,16.4,0,0,0,10.3,2.92
01-01-2014,0,24.1,11.5,17.6,23.9,10.7,17.4,0,0,0,9.9,3
02-01-2014,0,24.2,12.8,18.4,24.8,12.3,18.5,0,0,0,9.7,2.92
03-01-2014,0,22.7,12.4,17.5,22,11.9,16.9,0,0,0,10,3.04
04-01-2014,0,22.7,11.5,16.7,22.9,10.5,16.3,0,0,0,8.7,2.88
05-01-2014,2,22,11,16.6,22.1,10.2,16.3,0,0,0,9.1,2.77
06-01-2014,2,21.9,13.4,16.9,22.3,13.3,17.1,0,0,0,9.2,1.65
07-01-2014,3,22.3,13.1,17.3,22.5,13,17.4,0,0,0,8.9,2.39
08-01-2014,0,21.8,10.1,16.1,20.7,8.8,14.9,0,0,0,9.2,3.1
09-01-2014,0,22.4,10.2,16.2,22.5,9.1,15.4,0,0,0,9.9,3.02
10-01-2014,2,23,10.3,16.8,23.6,9.4,16.8,0,0,0,8.8,2.84
11-01-2014,1,24.6,12.3,18.4,25.7,11.6,18.6,0,0,0,9,3.01
12-01-2014,53,22.7,15.9,18.6,22.5,16,18.8,1.2,1.2,4,8.5,2.08
13-01-2014,1,25,14.7,19.3,25.7,14.2,19.3,0,0,0,9.7,3.18
14-01-2014,2,23.7,13.6,18.5,25.2,13.2,18.7,0,0,0,9.7,2.78
15-01-2014,2,23.2,13.8,18.2,25.2,14.2,18.7,0,0,0,7.9,2.48
16-01-2014,3,22.9,13.4,17.7,24.6,13.6,18.1,0,0,0,8.4,2.46
17-01-2014,2,24,12.2,18.1,25.3,11.8,18.4,0,0,0,9.7,3.02
18-01-2014,2,26.2,13.2,19.2,27.7,12.7,19.5,0,0,0,10.2,3.32
19-01-2014,2,25.4,14.2,19.8,26.2,14.3,20.2,0,0,0,10.2,3.11
20-01-2014,1,25.2,14.5,19.3,25.5,14.4,19.5,0,0,0,12,3.25
21-01-2014,0,24.8,12.8,18.5,26.4,12.1,18.8,0,0,0,9.2,3.14
22-01-2014,3,25.4,13.6,19.2,27.5,13.4,20,0,0,0,9,3.22
23-01-2014,0,25.7,13.5,19.6,27.1,13.4,20.1,0,0,0,9.9,3.31
24-01-2014,1,24.7,13.7,19.3,25.8,13.5,19.7,0,0,0,8,3.18
25-01-2014,0,25.5,14.7,19.7,25.9,14.9,20,0,0,0,11.2,3.37
26-01-2014,1,24.6,14.7,18.9,24.4,14.3,18.5,0,0,0,12.4,3.54
27-01-2014,1,24,12.6,17.8,24.3,11.8,17.6,0,0,0,10.2,3.27
28-01-2014,1,23.2,12.1,17.4,23.6,11.4,17.3,0,0,0,9.3,3.14
29-01-2014,1,24.8,12,18.2,26,11.2,18.2,0,0,0,10.5,3.4
30-01-2014,1,25.2,12.6,18.7,26.1,12.3,18.8,0,0,0,9.9,3.28
31-01-2014,0,25.3,13.6,19.1,26.3,13.4,19.5,0,0,0,9.2,3.39
01-02-2014,0,25.6,13.5,19.2,26.7,13,19.5,0,0,0,9.4,3.48
02-02-2014,0,25.3,13.6,18.9,25.5,13,18.8,0,0,0,12.2,3.55
03-02-2014,0,25,12.8,18.5,25.7,12.1,18.3,0,0,0,10.4,3.54
04-02-2014,2,24.6,13.2,18.8,25.2,13.1,19,0,0,0,11.6,3.39
05-02-2014,3,25.5,13.2,19.6,26.9,13.2,20.1,0,0,0,10.9,3.36
06-02-2014,0,27,14.7,20.7,27.4,15.1,21.1,0,0,0,13,3.83
07-02-2014,0,26.8,15.6,21.1,27,16,21.7,0,0,0,10.7,3.85
08-02-2014,0,28,16.3,21.7,29.5,17,22.7,0,0,0,11.3,3.81
09-02-2014,2,28.1,18,22.6,30.6,20.2,24.4,0,0,0,10.8,3.65
10-02-2014,3,26.6,17.2,21.5,28.2,18.1,22.5,0,0,0,8.6,3.31
11-02-2014,2,26.6,15.7,21,27.4,15.4,21.1,0,0,0,10.6,3.77
12-02-2014,1,25.7,14.9,20.3,25,14.5,19.8,0,0,0,9.6,3.88
13-02-2014,0,26,13.1,19.5,26.8,12.1,18.9,0,0,0,9.6,3.94
14-02-2014,0,26.4,13.8,20.1,26.9,12.5,19.4,0,0,0,9,4.03
15-02-2014,1,25.1,16.5,20.2,25.6,16,20.1,0,0,0,12.8,3.59
16-02-2014,63,19.6,16.1,17.7,22.2,16.5,18.7,32.9,32.9,23,14.3,0.8
17-02-2014,63,21.4,15.3,17.9,20.9,14.8,18.3,15.9,15.9,11,12.8,1.54
18-02-2014,0,22.1,10.8,16.8,22.2,9.6,16.1,0,0,0,9.7,3.69
19-02-2014,0,24.5,11.9,17.9,25.3,10.9,17.7,0,0,0,9.9,3.84
20-02-2014,0,24.7,12.6,18.4,26.1,11.9,18.5,0,0,0,10.1,3.88
21-02-2014,0,25.1,13.2,18.9,26.8,13.1,19.4,0,0,0,10.6,3.83
22-02-2014,0,25.9,13,19.5,27.4,12.5,20,0,0,0,9.7,3.98
23-02-2014,1,26.4,13.9,20.3,28.9,13.8,21,0,0,0,10.8,3.67
24-02-2014,2,27.1,16.7,21.6,29.3,17.6,23.2,0,0,0,13.2,3.81
25-02-2014,2,27.2,17.3,21.9,29.2,18.3,23,0,0,0,12.2,4.09
26-02-2014,0,26.3,14.3,20.5,27.5,14.2,21,0,0,0,12.5,4.23
27-02-2014,1,27.1,15.1,21.1,28.3,15.4,22,0,0,0,11.5,3.85
28-02-2014,3,25.4,16.5,20.7,25.7,16.6,21.2,0,0,0,21.8,3.33
01-03-2014,1,27.1,15.8,21.2,28.4,16.7,22.1,0,0,0,14.6,4.14
02-03-2014,2,26.2,16.4,20.8,28.3,17,21.7,0,0,0,13.8,3.43
03-03-2014,3,26.9,15.8,21,29,16.8,22.4,0,0,0,10.5,3.77
04-03-2014,2,26.9,17,21.7,27.3,17.3,22,0,0,0,12.2,4.05
05-03-2014,3,27.5,18.1,22.3,28.1,17.6,22.1,0,0,0,16.6,5.05
06-03-2014,1,27.5,15.3,21.5,28.3,15.5,21.8,0,0,0,12.2,4.68
07-03-2014,0,28.2,15.7,21.9,29,15.6,21.9,0,0,0,10.5,4.89
08-03-2014,0,28.2,15,21.7,29,14.9,21.7,0,0,0,10.4,4.87
09-03-2014,2,28.6,15.9,22.6,29.1,16.2,22.8,0,0,0,10,4.82
10-03-2014,3,29.1,14.7,22.4,29.8,14.2,22.3,0,0,0,11.9,4.75
11-03-2014,2,29.8,17.2,23.9,30.8,17.8,24.3,0,0,0,12.1,5.18
12-03-2014,1,30.2,19.1,24.9,32.7,21,26.5,0,0,0,6.6,4.73
13-03-2014,1,30.7,20,25.5,33.8,22.3,27.8,0,0,0,8.6,4.11
14-03-2014,1,31.2,20.3,25.6,34.1,22.5,27.3,0,0,0,10.5,5.17
15-03-2014,0,31.2,17.6,24.8,32.5,17.7,25.1,0,0,0,10.7,5.66
16-03-2014,0,31.9,18.7,25.3,33.7,19,25.7,0,0,0,11,5.75
17-03-2014,0,31.6,19.1,25.2,33.8,19.5,26.1,0,0,0,10.8,5.43
18-03-2014,0,32.3,18.2,26.1,35.3,19.2,27.8,0,0,0,8.6,5.22
19-03-2014,2,33.3,20.4,26.7,36.3,23,29.1,0,0,0,10.8,4.95
20-03-2014,2,32.2,22.6,26.8,34.2,23.1,28.1,0,0,0,11.7,5.62
21-03-2014,1,31.6,19.9,25.8,34.7,20.9,27,0,0,0,10.8,5.06
22-03-2014,63,32.3,18.3,25.4,34.4,19.6,26.8,4.8,4.8,3,10.7,5.35
23-03-2014,53,30.2,19.3,24.1,33.3,20.8,26.3,0.9,0.9,1,12.3,4.26
24-03-2014,61,29.7,21.1,24.4,34.2,24.2,27.8,5.2,5.2,10,12.5,3.85
25-03-2014,51,30,20.1,24.8,34,23.3,28.3,0.2,0.2,1,11.1,3.85
26-03-2014,51,31,20.9,25.9,37,23.6,29.9,0.7,0.7,3,9.8,4.19
27-03-2014,3,33.5,22.3,27.8,37.2,26.5,31.5,0,0,0,13.7,5.17
28-03-2014,0,34.9,24.1,29.1,37.3,27.6,31.7,0,0,0,15,6.25
29-03-2014,0,35,23.7,29.1,36.2,26.6,30.6,0,0,0,16.5,6.91
30-03-2014,0,35.8,23.7,29.6,37.1,24.4,30.6,0,0,0,18.2,7.22
31-03-2014,0,36,23.3,29.7,36.5,25.7,31,0,0,0,16.8,6.93
01-04-2014,2,35.3,23.4,29.1,37.1,28,31.6,0,0,0,16.3,6.27
02-04-2014,1,34.7,23.1,28.6,37,26.3,31.1,0,0,0,11.5,5.81
03-04-2014,63,35.2,23.8,28.1,39.3,27.7,32,7,7,4,11.2,5.45
04-04-2014,61,31.4,23.6,26.5,34.8,26.5,30,3.5,3.5,4,18,4.54
05-04-2014,2,31.5,21.2,26.7,37.8,24.4,30.5,0,0,0,7.9,4.91
06-04-2014,55,32,23.1,26.9,37,27.4,31.4,1.9,1.9,7,12.6,4.18
07-04-2014,51,32.4,23.7,27.7,36.7,27.9,32,0.5,0.5,2,12.9,4.32
08-04-2014,51,34.2,25.4,28.9,38,30.2,33.2,1.1,1.1,4,17.3,4.82
09-04-2014,63,33.5,25.6,28,39.7,30.1,32.9,8.4,8.4,5,16.6,4.47
10-04-2014,51,33.7,24.8,28.7,38.1,28.7,33,0.4,0.4,2,10.1,5.32
11-04-2014,1,34.6,21.1,27.9,38.2,24,31.3,0,0,0,11.3,5.82
12-04-2014,51,34.4,22.6,28.1,38.1,26.5,31.4,0.2,0.2,1,9.7,5.67
13-04-2014,53,34.2,22.1,28.1,39.1,25,31,0.8,0.8,1,9.4,5.66
14-04-2014,0,34.8,23,28.9,39.4,26.1,32.4,0,0,0,8.6,5.93
15-04-2014,2,35.1,23.9,29.8,39.5,27.9,33.4,0,0,0,7.5,5.8
16-04-2014,51,35.5,23.7,29.3,40.8,27.9,33.7,0.7,0.7,4,8.4,5.42
17-04-2014,63,35.7,24.7,29.9,41,29.2,34.3,3.4,3.4,3,10.3,5.85
18-04-2014,51,35.4,25.6,30.4,40.8,31,35.1,0.2,0.2,1,9.8,6.07
19-04-2014,2,35.8,23.9,30.8,41.1,28.9,35.2,0,0,0,7,5.82
20-04-2014,1,36.9,25.7,31.2,40.2,30.9,35,0,0,0,10.6,6.47
21-04-2014,1,36.5,25.4,31.2,39.3,28.1,33.7,0,0,0,8.8,6.61
22-04-2014,2,37.1,24.3,30.8,39.8,28.3,33.8,0,0,0,9.5,6.4
23-04-2014,0,38.5,25.6,31.6,39.4,28.3,33.4,0,0,0,13.4,7.41
24-04-2014,1,37.7,25.2,31.3,39.8,27,33.3,0,0,0,12.8,6.93
25-04-2014,61,37.9,26.2,31.1,43.4,31.1,35.6,2.4,2.4,1,14.1,6.33
26-04-2014,65,36.3,26.3,29.8,42.5,31.6,35.3,17.1,17.1,3,15.3,5.19
27-04-2014,2,35,26.1,30.4,42,31.5,36.1,0,0,0,13.8,5.33
28-04-2014,3,34.3,26.2,30.1,40.2,29.9,35,0,0,0,16.4,5.08
29-04-2014,63,34.8,24.9,28.8,39.6,28.8,34,9.1,9.1,6,15.9,4.63
30-04-2014,63,33.9,22.1,28.6,40.8,25.3,33.7,7.1,7.1,2,17.1,4.84
01-05-2014,63,33.8,26.2,29.1,39,31.3,34.3,8,8,8,15.7,4.81
02-05-2014,61,33,25.1,28.8,37.6,29.6,33.3,6.1,6.1,5,20.9,4.75
03-05-2014,65,32.5,23.2,27.1,36.7,27.5,31.7,18.8,18.8,5,14.7,4.08
04-05-2014,63,31.1,22.8,26.8,36.7,26,31.4,16.8,16.8,6,16.5,3.38
05-05-2014,65,31.3,23.2,26.7,36.9,27,31.5,26.5,26.5,8,17.2,3.21
06-05-2014,3,32.5,23.6,27.9,38.5,28.7,33.4,0,0,0,10.4,5.11
07-05-2014,63,31.9,25.7,28.2,37.7,30,32.9,15.4,15.4,11,17.6,4.79
08-05-2014,61,33,26.3,28.9,38.6,30,33.1,5,5,11,23.1,4.92
09-05-2014,1,35.6,27.4,31.1,41.3,31.2,35.3,0,0,0,24,6.38
10-05-2014,3,33.6,28.1,30.4,37.5,30.9,34,0,0,0,21.7,5.02
11-05-2014,61,29.9,26.5,28.1,34.7,29.7,31.7,2.1,2.1,2,17.7,4.39
12-05-2014,3,34,26.1,29.8,39.1,30.6,34.4,0,0,0,18.4,5.49
13-05-2014,3,34.9,27.2,30.7,41.1,32.7,36,0,0,0,18.2,5.94
14-05-2014,51,35.3,26.9,30.5,41.7,32.6,35.8,0.3,0.3,1,18.4,5.75
15-05-2014,61,35.6,27.6,30.4,41.5,33,35.7,1.7,1.7,2,18.5,5.62
16-05-2014,3,35.1,26.9,30.6,41.4,32.8,35.7,0,0,0,16.3,5.97
17-05-2014,51,34.7,26.7,30.4,40.8,32.3,35.7,0.4,0.4,1,13.7,5.86
18-05-2014,1,34.7,26.6,30.7,41.6,32.5,36.5,0,0,0,12.9,5.83
19-05-2014,1,35.1,27.3,31.2,41.2,33.2,36.9,0,0,0,13,5.8
20-05-2014,2,35.6,27.2,31.2,40.5,32.8,36,0,0,0,17.9,6.22
21-05-2014,2,36.5,26.8,31.2,40.3,31.6,35,0,0,0,20.6,6.91
22-05-2014,51,35.8,26.7,30.9,40.3,31.5,35.4,0.5,0.5,2,16.4,6.16
23-05-2014,51,35.5,27.5,31.5,42.3,33.7,37.1,0.1,0.1,1,14.1,5.83
24-05-2014,53,32.4,27.6,29.9,37.7,33.1,35.1,0.7,0.7,2,13.6,3.39
25-05-2014,55,30.8,25.3,27.7,35.6,29.7,32.6,5.9,5.9,15,11.7,2.69
26-05-2014,61,33.5,25.6,28.8,40.2,30.7,34.5,1.9,1.9,3,12.3,4.38
27-05-2014,63,31.4,25.9,28.1,36.7,31.7,33.5,10.6,10.6,6,15.9,3.7
28-05-2014,63,30.4,25.8,27.8,34.3,30.3,32,17.4,17.4,13,23.8,3.46
29-05-2014,53,32.8,25.4,28.7,38.7,31,34.1,1.7,1.7,7,15.3,4.46
30-05-2014,63,32.3,26.1,28.7,40.1,31.5,34.6,10.1,10.1,7,12.4,4.3
31-05-2014,63,32.4,26,28.2,39.2,31.8,34.1,13.9,13.9,12,12.8,3.7
01-06-2014,61,30.7,25.3,27.3,36.4,31.3,32.9,8.2,8.2,16,14.5,3.45
02-06-2014,63,30.7,25,27.3,36.1,30.4,32.9,11.3,11.3,14,13.3,2.86
03-06-2014,63,30.5,25.5,27.5,36.6,31.1,33.3,7.8,7.8,11,10.1,2.61
04-06-2014,51,32.4,25.9,28.7,38.4,32,34.7,0.8,0.8,4,10.7,3.68
05-06-2014,51,33.1,26.5,29.8,39.9,32.9,35.9,0.5,0.5,2,13.1,4.93
06-06-2014,2,33.5,26.7,30.1,39.8,32.5,35.6,0,0,0,15,5.4
07-06-2014,51,33,26.9,30,38.4,32.5,35.2,0.2,0.2,2,15.3,5.09
08-06-2014,3,33.3,27,30.1,37.7,32.6,34.9,0,0,0,16.2,5.02
09-06-2014,53,32.6,27.7,29.7,38.3,32.7,34.7,1.9,1.9,7,20,4.21
10-06-2014,61,33.5,26.5,29.8,40.4,32.2,35.3,4.5,4.5,7,18.5,4.74
11-06-2014,63,34,27.6,29.7,40.6,33.7,35.5,8.6,8.6,6,16.5,3.79
12-06-2014,53,33.9,27.3,30.6,40.9,33.5,37,1.2,1.2,4,14.6,4.49
13-06-2014,63,34.8,28.1,31.2,41.6,35.2,38,6.8,6.8,4,12.7,4.65
14-06-2014,61,34.6,26.9,30.6,42.6,33.5,37.8,6.8,6.8,9,10.9,4.67
15-06-2014,65,32,25.7,28.8,38.7,32,35.5,43.7,43.7,10,8.4,2.74
16-06-2014,63,33,27.3,29.3,40.5,34.4,36.3,7.9,7.9,9,11,3.72
17-06-2014,61,33.7,26.7,29.3,41.5,33.1,36.1,5.9,5.9,9,7.5,3.99
18-06-2014,55,32.1,26.3,28.7,40,32.5,35,6,6,8,13.8,3.77
19-06-2014,53,29.3,25.9,27.3,35.9,31.3,33,5.1,5.1,10,12.3,1.84
20-06-2014,63,28.8,25.8,26.7,34.3,30.5,31.7,19.3,19.3,19,17.1,1.4
21-06-2014,63,27,25.7,26.2,31.3,29.5,30.5,25.9,25.9,24,25.7,1.03
22-06-2014,65,28.4,25.9,26.7,33.6,28.9,30.8,59.3,59.3,24,25.8,1.35
23-06-2014,63,29.1,25.8,26.9,35.9,30.4,32.3,35.7,35.7,24,26.7,1.12
24-06-2014,61,30.4,25.8,27.8,36.2,31,33.7,12,12,17,15.7,2.41
25-06-2014,61,32.1,26,28.1,39.1,31.6,34.2,13.8,13.8,15,12.9,3.16
26-06-2014,61,29.9,26,27.8,34.7,31.7,33.3,8,8,9,15.4,2.61
27-06-2014,63,30.2,25.5,27.2,35.9,30.1,32.5,14.6,14.6,15,16.1,2.41
28-06-2014,63,31.3,26.1,28.1,37.3,30.6,33.1,5.7,5.7,8,17.6,4.05
29-06-2014,63,30.8,26.1,27.6,36.4,30.6,32.7,18.1,18.1,19,15,2.85
30-06-2014,63,29.3,25.5,26.8,34.6,30.4,32.1,20.3,20.3,22,15.9,1.83
01-07-2014,61,31.2,25.7,27.4,36.2,29.9,31.8,8.6,8.6,13,19.3,2.95
02-07-2014,51,30,26.2,27.7,33.1,30,31.4,1.9,1.9,10,27.1,3.16
03-07-2014,63,28.8,25.8,26.9,33.3,29.9,31,10.1,10.1,17,23.2,1.87
04-07-2014,61,29.8,25.9,27,33.9,28.9,31,11.9,11.9,17,27.8,2.13
05-07-2014,65,30.3,26,27.2,36.1,29.8,32,29.7,29.7,20,21.5,2.53
06-07-2014,63,32.4,26.3,28.5,39.6,31.7,34.3,9.8,9.8,11,16.6,4.04
07-07-2014,51,32.4,26.5,29.3,38.4,32,34.7,0.2,0.2,1,17.2,4.5
08-07-2014,63,32.9,27,29.2,38.8,32,34.7,7.1,7.1,4,16.3,4.32
09-07-2014,53,32.7,26.8,29.2,39.2,32.8,35.2,1.9,1.9,6,14.1,4.43
10-07-2014,61,32.1,26.6,29.2,39.1,32.6,35.2,2.8,2.8,7,12.6,4.17
11-07-2014,51,32.3,26.8,29.6,38.7,33.5,36,0.9,0.9,5,11,4.5
12-07-2014,3,32.8,27.4,30,39.3,33.4,35.6,0,0,0,17.3,4.89
13-07-2014,51,32.4,27.6,29.8,38.5,33.1,35.3,0.2,0.2,2,16.6,4.63
14-07-2014,63,31.4,26.5,28.4,36.6,31.1,33.3,6,6,10,21.7,3.31
15-07-2014,63,30,26.6,27.9,34.3,31.1,32.1,9.1,9.1,10,22,2.93
16-07-2014,53,28,25.8,26.7,32.2,30.3,31.1,7.2,7.2,20,20.2,1.41
17-07-2014,61,30.1,25.4,27.6,35.4,30.1,32.6,5.5,5.5,12,15.2,3.23
18-07-2014,53,31.4,25.8,28.2,37.5,31,33.5,1.8,1.8,7,14.9,3.13
19-07-2014,53,31.1,26.2,28.5,37.3,31,33.4,2.3,2.3,7,15.5,4.04
20-07-2014,51,30.4,26.9,28.3,33.4,30.1,31.5,1.2,1.2,7,28.3,3.93
21-07-2014,55,28.9,25.8,26.8,31.9,28.8,30.1,8.7,8.7,19,29.1,2.28
22-07-2014,61,29.1,25.4,26.8,33.7,29.3,31.1,12.1,12.1,19,23.2,2.37
23-07-2014,51,28.8,25.5,27.3,34.3,30,32.3,1.8,1.8,7,14.3,2.41
24-07-2014,55,30.9,25.6,27.8,37.3,30.7,33.1,2,2,6,11.8,3.82
25-07-2014,51,31.9,25.8,28.6,38.5,31.1,34.2,1.1,1.1,5,13.2,4.36
26-07-2014,53,32.3,26.3,29,40.4,32.9,35.3,1.3,1.3,5,12,4.16
27-07-2014,53,30.6,26.4,28.4,36.2,31.7,33.9,1.3,1.3,3,13.7,3.16
28-07-2014,53,31.4,25.9,28.1,35.4,30.8,32.5,2.8,2.8,8,23.2,3.82
29-07-2014,61,31.3,26.4,28.4,36.9,30.4,32.7,3,3,6,21.7,4.12
30-07-2014,51,31.3,26.7,28.6,35.4,30.7,32.6,0.9,0.9,5,22.7,4.49
31-07-2014,53,31.9,26.4,28.5,38,30.8,33.1,2.4,2.4,6,20.6,4.15
01-08-2014,53,31.5,26.2,28.6,38.5,31.5,33.9,1.3,1.3,5,16.6,4.02
02-08-2014,51,32.1,26.3,28.9,38.4,32.1,34.5,0.8,0.8,6,15.7,4.54
03-08-2014,51,29.8,26.5,27.9,33.8,30.3,31.6,1.5,1.5,7,24,3.23
04-08-2014,63,28.9,25.4,26.9,32.5,28.5,30.3,9.3,9.3,11,26.6,2.36
05-08-2014,63,30.7,25.6,27.9,37.1,29.9,32.4,7.8,7.8,12,21.5,3.97
06-08-2014,63,31.3,25.9,27.9,36.9,30.8,33.2,10.4,10.4,9,14.6,3.31
07-08-2014,61,31.5,26,28,37.7,31.5,33.8,5.8,5.8,12,10.7,2.85
08-08-2014,53,31.8,25.7,28.5,39.1,31.3,33.9,2,2,8,16.6,4.33
09-08-2014,61,31,26.3,28.1,35.5,30.4,32.2,3.4,3.4,8,22.5,3.91
10-08-2014,61,30.2,26,27.6,34.7,30.2,31.7,7.4,7.4,15,22.3,3.24
11-08-2014,55,32.3,25.8,28.3,37.5,30.2,33.4,3.4,3.4,9,14.3,3.95
